編號,車位類別,車位價格,車位面積平方公尺
RPSPMLOKMHMFFCE38CA,坡道平面,0,19.72
RPRNMLOLMHMFFBE08CA,坡道機械,0,5.99
SPWNMLKLMHMFFBE28CA,升降機械,0,
RPRPMLKMLHMFFBE87CA,坡道平面,1700000,23.01
RPTNMLSJMHMFFBE48CA,坡道平面,0,29.15
RPTNMLSJMHMFFBE48CA,坡道平面,0,29.15
RPUNMLSJMHMFFBE58CA,坡道平面,1300000,29.15
RPUNMLSJMHMFFBE58CA,坡道平面,1300000,29.15
RPROMLOKMHMFFAE97CA,坡道平面,0,19.84
RPROMLOKMHMFFAE97CA,坡道平面,0,19.84
RPROMLOKMHMFFAE97CA,坡道平面,0,19.84
RPVNMLRKMHMFFAE58CA,坡道平面,0,
RPWNMLRKMHMFFAE68CA,坡道機械,0,
RPXNMLRKMHMFFAE78CA,坡道機械,0,
RPQNMLMLMHMFFAE67CA,坡道平面,0,19.23
RPQNMLMLMHMFFAE67CA,坡道平面,0,16.60
RPSNMLKKMHMFFAE57CA,坡道機械,0,
RPTNMLKKMHMFFAE67CA,坡道機械,0,
RPSNMLKMLHMFFAE67CA,坡道平面,0,34.54
RPRNMLPJMHMFFAE87CA,坡道機械,0,7.05
RPPNMLQJMHMFFAE77CA,坡道平面,0,29.72
RPPOMLMKMHMFFIE38CA,升降機械,0,
RPPOMLMKMHMFFIE38CA,升降機械,0,
RPOOMLOKMHMFFGE28CA,坡道平面,0,
RPSNMLRKMHMFFGE88CA,坡道機械,750000,18.81
RPQNMLQJMHMFFEE38DA,坡道平面,0,9.73
RPWNMLTLLHMFFFE86DA,升降機械,0,
RPXNMLPLMHMFFGE66CA,坡道平面,0,
RPRPMLNKMHMFFGE58CA,坡道平面,0,
RPUNMLOKMHMFFGE78CA,坡道平面,1200000,37.03
RPTNMLRKMHMFFGE98CA,坡道機械,650000,18.81
RPXNMLQJMHMFFAE58CA,坡道平面,0,21.49
RPOOMLQJMHMFFAE77CA,坡道機械,0,9.92
RPPOMLQJMHMFFAE87CA,坡道機械,0,9.92
RPXNMLPJMHMFFAE48CA,坡道機械,0,
RPPNMLNKMHMFFAE57CA,坡道平面,0,19.17
RPWOMLKKMHMFFAE08CA,坡道平面,0,
RPPNMLOLMHMFFAE77CA,升降機械,0,9.02
RPVOMLLKMHMFFBE18CA,坡道平面,0,18.35
RPVOMLLKMHMFFBE18CA,坡道平面,0,18.35
RPPPMLKMLHMFFBE67CA,其他,0,19.86
RPPPMLKMLHMFFBE67CA,其他,0,19.86
RPPPMLKMLHMFFBE67CA,其他,0,19.86
RPVQMLOKMHMFFCE78CA,坡道機械,630000,12.97
RPXNMLOLMHMFFCE78CA,坡道平面,0,
RPUOMLPJMHMFFCE48CA,坡道平面,0,18.34
RPVOMLPJMHMFFCE58CA,坡道平面,0,18.34
RPSNMLOLMHMFFDE38CA,坡道平面,0,
RPVNMLOLMHMFFDE68CA,坡道機械,0,
RPRNMLRKMHMFFDE48CA,坡道平面,0,
RPQNMLOKMHMFFDE08CA,坡道平面,1780000,29.10
RPTNMLOKMHMFFDE38CA,坡道平面,1780000,29.10
RPVNMLOKMHMFFDE58CA,坡道平面,1580000,29.10
RPWNMLMKMHMFFDE48CA,坡道機械,0,
RPQQMLRJMHMFFEE68CA,坡道平面,0,
RPQNMLRJMHMFFEE38CA,坡道平面,0,41.37
RPPNMLSJMHMFFEE38CA,坡道機械,0,
RPPOMLLMLHMFFEE97CA,坡道平面,1250000,47.98
RPQOMLLMLHMFFEE08CA,坡道平面,1150000,47.98
RPQPMLKMLHMFFEE08CA,坡道機械,0,10.44
RPUOMLQJMHMFFEE78CA,坡道機械,0,19.05
RPROMLNKMHMFFEE28CA,坡道機械,0,7.47
RPSNMLMLMHMFFEE28CA,坡道平面,0,19.14
RPTNMLMLMHMFFEE38CA,坡道平面,0,16.52
RPWNMLOLMHMFFEE88CA,坡道平面,0,
RPWNMLPLMHMFFEE98CA,坡道平面,0,
RPRQMLTKMHMFFEE09CA,坡道平面,0,22.88
RPSQMLTKMHMFFEE56CA,坡道平面,0,22.88
RPTQMLTKMHMFFEE66CA,坡道平面,0,22.88
RPURMLOKMHMFFEE98CA,坡道平面,0,24.79
RPURMLOKMHMFFEE98CA,升降機械,0,8.26
RPVOMLSKMHMFFEE56CA,坡道機械,0,
RPORMLLKMHMFFGE28CA,坡道平面,0,
RPQQMLLKMHMFFGE38CA,坡道平面,0,
RPRNMLPJMHMFFGE48CA,坡道機械,0,14.35
RPSRMLOKMHMFFEE78CA,坡道平面,0,
RPSOMLNKMHMFFEE38CA,坡道平面,0,17.73
RPUNMLOKMHMFFEE58CA,坡道平面,0,24.85
RPWOMLOKMHMFFEE88CA,坡道平面,0,
RPTNMLNKMHMFFEE38CA,坡道平面,0,14.94
RPXPMLMKMHMFFEE88CA,坡道平面,0,21.58
RPSNMLTJMHMFFEE78CA,坡道機械,0,
RPWOMLKKMHMFFEE48CA,坡道平面,0,17.62
RPWOMLKKMHMFFEE48CA,坡道平面,0,17.62
RPOPMLQLMHMFFDE38CA,坡道平面,0,29.26
RPQOMLNKMHMFFDE08CA,坡道平面,0,18.65
RPRNMLNKMHMFFDE08CA,坡道機械,0,
RPSNMLSKMHMFFDE68CA,坡道平面,0,
RPTNMLPLMHMFFDE58CA,坡道平面,0,
RPPNMLTJMHMFFDE38CA,坡道平面,0,
RPWNMLKKMHMFFDE28CA,坡道機械,0,
RPSPMLPJMHMFFDE48CA,坡道機械,0,11.71
RPROMLPJMHMFFDE28CA,坡道平面,780000,35.43
RPXNMLPLMHMFFCE88CA,坡道平面,0,
RPOOMLPLMHMFFCE08CA,坡道平面,0,
RPPNMLSKMHMFFCE28CA,坡道平面,0,30.79
RPPNMLSKMHMFFCE28CA,坡道平面,0,30.79
RPTOMLMKMHMFFCE18CA,坡道平面,1200000,16.54
RPOOMLMKMHMFFBE57CA,升降機械,0,
RPSNMLSKMHMFFBE48CA,坡道平面,0,
RPSNMLOLMHMFFAE08CA,坡道平面,0,
RPUNMLKKMHMFFAE77CA,坡道平面,0,
RPPOMLNKMHMFFAE67CA,坡道平面,0,29.14
RPPOMLNKMHMFFAE67CA,坡道平面,0,25.13
RPQNMLPJMHMFFAE77CA,坡道平面,0,34.54
RPWOMLRJMHMFFAE68CA,坡道平面,0,
RPWOMLLKMHMFFIE98CA,坡道平面,0,
RPROMLQJMHMFFIE88CA,坡道平面,1280000,21.37
RPPNMLTKMHMFFGE78CA,坡道平面,0,25.60
RPUNMLRKMHMFFGE09CA,坡道機械,650000,18.81
RPVNMLRKMHMFFGE56CA,坡道機械,700000,18.81
RPXOMLMKMHMFFGE98CA,坡道機械,0,
RPQNMLNKMHMFFGE28CA,坡道機械,0,
RPROMLTKMHMFFGE09CA,坡道平面,1550000,30.20
RPROMLTKMHMFFGE09CA,坡道平面,1550000,30.20
RPVNMLLLMHMFFGE68CA,坡道平面,0,
RPTNMLRKMHMFFLE86CA,坡道平面,0,
RPQOMLQLMHMFFLE66CA,坡道平面,0,
