¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¦è¤Ù¸ô¤G¬q249¤§9«Ñ3§Ë1~30¸¹,10.21,°Ó,,,1060114,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840215,103.13999999999999,4,0,4,¦³,¦³,6250000,60597,,0.0,0,,RPRNMLLKMHMFFCB47CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¾¤©úªFµó421~450¸¹,19.89,¦í,,,1060216,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840525,126.94999999999999,3,2,2,¦³,¦³,7180000,56558,¤É­°¾÷±ñ,0.0,0,,RPUNMLLKMHMFFCB77CA
¥_°Ï,«Øª«,»O¤¤¥«¥_°Ï¦¨¥\¸ô421~450¸¹,0.0,,,,1060310,¤g¦a0«Øª«1¨®¦ì0,¤C¼h,¤K¼h,®M©Ð(1©Ð1ÆU1½Ã),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0691119,16.79,1,1,1,¦³,¦³,400000,23824,,0.0,0,µL¤g¦a«ù¤À,RPUPMLKLLHMFFBB77CA
¥_°Ï,«Øª«,»O¤¤¥«¥_°Ï¦¨¥\¸ô421~450¸¹,0.0,,,,1060310,¤g¦a0«Øª«1¨®¦ì0,¤C¼h,¤K¼h,®M©Ð(1©Ð1ÆU1½Ã),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0691119,17.17,1,1,1,¦³,¦³,400000,23296,,0.0,0,µL¤g¦a«ù¤À,SPUPMLKLLHMFFBB87CA
¥_°Ï,«Øª«,»O¤¤¥«¥_°Ï¦¨¥\¸ô421~450¸¹,0.0,,,,1060310,¤g¦a0«Øª«1¨®¦ì0,¤K¼h,¤K¼h,®M©Ð(1©Ð1ÆU1½Ã),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0691119,20.7,1,1,1,¦³,¦³,400000,19324,,0.0,0,µL¤g¦a«ù¤À,TPUPMLKLLHMFFBB97CA
¥_°Ï,«Øª«,»O¤¤¥«¥_°Ï¦¨¥\¸ô421~450¸¹,0.0,,,,1060310,¤g¦a0«Øª«1¨®¦ì0,¤K¼h,¤K¼h,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0691119,23.13,1,0,1,¦³,¦³,400000,17294,,0.0,0,µL¤g¦a«ù¤À,UPUPMLKLLHMFFBB08CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°Ï¶i¤Æ¥_¸ô336«Ñ1~30¸¹,11.3,¦í,,,1060213,¤g¦a1«Øª«1¨®¦ì1,¤Q¤»¼h,¤G¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850828,165.18,3,2,2,¦³,¦³,8650000,52370,©Y¹D¾÷±ñ,0.0,0,,RPXPMLKLLHMFFBB08CA
«n°Ï,¤g¦a,¤U¾ô¤lÀY¬q301~330¦a¸¹,483.26,¨ä¥L,,,1060223,¤g¦a16«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,19552400,40459,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPVNMLLKMHMFFAB67CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«ªF°ÏªFºÖ¸ô61~90¸¹,38.84,¦í,,,1051120,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060116,221.51,4,2,3,¦³,¦³,10550000,50526,©Y¹D¥­­±,32.5,1000000,,RPPOMLNKMHMFFAB37CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«ªF°ÏªFºÖ¸ô91~120¸¹,38.88,¦í,,,1050105,¤g¦a1«Øª«1¨®¦ì2,¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060116,253.98,4,2,3,¦³,¦³,11300000,49212,©Y¹D¥­­±,65.0,2000000,,RPSOMLNKMHMFFAB67CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«ªF°ÏªFºÖ¸ô91~120¸¹,28.8,¦í,,,1041108,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060116,170.26,3,2,2,¦³,¦³,8050000,51469,©Y¹D¥­­±,30.37,850000,,RPTOMLNKMHMFFAB77CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«ªF°ÏªFºÖ¸ô61~90¸¹,28.67,¦í,,,1040715,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060116,171.74,3,2,2,¦³,¦³,8700000,55659,©Y¹D¥­­±,32.5,950000,,RPUOMLNKMHMFFAB87CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«ªF°ÏªFºÖ¸ô61~90¸¹,28.8,¦í,,,1040412,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060116,170.26,3,2,2,¦³,¦³,8900000,57545,©Y¹D¥­­±,30.37,850000,,RPVOMLNKMHMFFAB97CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«ªF°ÏªFºÖ¸ô61~90¸¹,28.8,¦í,,,1051108,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060116,170.26,3,2,2,¦³,¦³,8130000,51683,©Y¹D¥­­±,30.37,900000,,RPWOMLNKMHMFFAB08CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«ªF°ÏªFºÖ¸ô61~90¸¹,38.84,¦í,,,1050723,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060116,221.51,4,2,3,¦³,¦³,10500000,50262,©Y¹D¥­­±,32.5,1000000,,RPXOMLNKMHMFFAB18CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«ªF°ÏªFºÖ¸ô91~120¸¹,38.84,¦í,,,1050802,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060116,221.47,4,2,3,¦³,¦³,10980000,52019,©Y¹D¥­­±,32.5,1150000,,RPOPMLNKMHMFFAB37CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«ªF°ÏªFºÖ¸ô91~120¸¹,38.84,¦í,,,1050303,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060116,221.47,4,2,3,¦³,¦³,10450000,50008,©Y¹D¥­­±,32.5,1000000,,RPPPMLNKMHMFFAB47CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«ªF°ÏªFºÖ¸ô91~120¸¹,28.55,¦í,,,1050422,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060116,169.14,3,2,2,¦³,¦³,8300000,53326,©Y¹D¥­­±,30.37,900000,,RPQPMLNKMHMFFAB57CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«ªF°ÏªFºÖ¸ô91~120¸¹,28.8,¦í,,,1041126,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060116,170.26,3,2,2,¦³,¦³,9160000,59404,©Y¹D¥­­±,30.37,850000,,RPSPMLNKMHMFFAB77CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«ªF°ÏªFºÖ¸ô91~120¸¹,28.8,¦í,,,1040413,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060116,170.26,3,2,2,¦³,¦³,8350000,52541,©Y¹D¥­­±,30.37,1000000,,RPTPMLNKMHMFFAB87CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«ªF°ÏªFºÖ¸ô91~120¸¹,28.55,¦í,,,1040430,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060116,169.14,3,2,2,¦³,¦³,8300000,53686,©Y¹D¥­­±,30.37,850000,,RPUPMLNKMHMFFAB97CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF°ÏªFºÖ¸ô91~120¸¹,28.5,¦í,,,1050623,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060116,138.76999999999998,3,2,2,¦³,¦³,7000000,50443,,0.0,0,,RPVPMLNKMHMFFAB08CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«ªF°ÏªFºÖ¸ô91~120¸¹,28.8,¦í,,,1051226,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060116,172.32,3,2,2,¦³,¦³,8750000,55428,©Y¹D¥­­±,32.5,1000000,,RPXPMLNKMHMFFAB28CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï©¾©ú«n¸ô91~120¸¹,8.23,¦í,,,1060220,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0951222,120.15,2,1,1,¦³,¦³,9400000,78236,©Y¹D¥­­±,29.3,0,,RPRPMLLLLHMFFAB47CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ïºë¸Û¤Q¤Gµó1~30¸¹,165.0,¦í,,,1060111,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0690707,146.09,5,3,4,¦³,µL,31500000,215621,,0.0,0,,RPSNMLLLLHMFFAB37CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¤½²zµó31~60¸¹,11.31,¦í,,,1060210,¤g¦a3«Øª«1¨®¦ì0,¤E¼h,¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860428,126.13,3,2,2,¦³,¦³,5532000,43860,,0.0,0,¿ËÄÝ¶¡¶R½æ,RPUNMLLLLHMFFAB57CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï»OÆW¤j¹D¤G¬q541~570¸¹,97.67,°Ó,,,1060207,¤g¦a3«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0720713,361.4,6,4,5,¦³,µL,29000000,80243,,0.0,0,,RPVPMLNLLHMFFAB08CA
¦è°Ï,¤g¦a,¥Á¥Í¬q¤G¤p¬q1~30¦a¸¹,26.85,¦í,,,1051206,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1600000,59590,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQOMLNLLHMFFAB47CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¤¤µØ¸ô¤@¬q1~30¸¹,2.6,°Ó,,,1060309,¤g¦a1«Øª«1¨®¦ì0,¤Q¤C¼h,¤G¤Q¤G¼h,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿û°©¿ûµ¬²V¾®¤g³y,0850119,43.93,1,1,1,¦³,¦³,1300000,29593,,0.0,0,,RPTNMLNLLHMFFAB67CA
¦è°Ï,¤g¦a,«á‚W¤l¬q91~120¦a¸¹,83.0,°Ó,,,1060309,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,13810500,166392,,0.0,0,,RPUNMLNLLHMFFAB77CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï°ê¥ú¸ô365«Ñ31~60¸¹,7.88,¦í,,,1060219,¤g¦a2«Øª«2¨®¦ì0,¤»¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840826,49.15,2,0,2,¦³,¦³,2520000,51272,,0.0,0,,RPTPMLNLLHMFFAB87CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï¤­Åv¦è¸ô¤@¬q211~240¸¹,25.33,°Ó,,,1060207,¤g¦a2«Øª«1¨®¦ì2,¤Q¤K¼h¡A¤Q¤E¼h,¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0960123,308.49,3,2,3,¦³,¦³,18600000,60294,©Y¹D¾÷±ñ,26.72,0,,RPTNMLOLLHMFFAB77CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï©¾©ú«n¸ô1141~1170¸¹,11.48,¦í,,,1060207,¤g¦a1«Øª«1¨®¦ì0,¤G¤Q¤G¼h,¤G¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0970121,149.35,3,2,2,¦³,¦³,9000000,60261,,0.0,0,,RPXPMLOLLHMFFAB38CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï°ª¤u¸ô91~120¸¹,20.04,¦í,,,1060210,¤g¦a1«Øª«1¨®¦ì1,¤@¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830908,116.39,3,2,2,¦³,¦³,5580000,47942,©Y¹D¾÷±ñ,0.0,0,,RPROMLRLLHMFFAB97CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï«n¥­¸ô151~180¸¹,11.51,°Ó,,,1060212,¤g¦a1«Øª«1¨®¦ì0,¤Q¤T¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830712,126.85,3,2,2,¦³,¦³,4950000,39022,,0.0,0,,RPTOMLSLLHMFFAB28CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¤¯ºÖµó1~30¸¹,19.0,°Ó,,,1060224,¤g¦a2«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0680316,42.76,2,1,1,¦³,µL,800000,18709,,0.0,0,,RPRNMLPJMHMFFAB57CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¤­Åv«n¸ô481~510¸¹,56.1,¦í,,,1060302,¤g¦a3«Øª«1¨®¦ì0,¤G¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0700725,83.91,3,2,1,¦³,µL,3200000,38136,,0.0,0,,RPUPMLLMLHMFFAB87CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï¬ü§ø¸ô¤G¬q168«Ñ1~30¸¹,16.62,¦í,,,1060210,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880812,129.23,3,2,2,¦³,¦³,6150000,47590,©Y¹D¾÷±ñ,13.3,0,,RPUPMLKMLHMFFAB77CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF°Ï«Ø¦¨¸ô781~810¸¹,5.8,°Ó,,,1051226,¤g¦a2«Øª«1¨®¦ì0,¤G¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840318,69.62,3,2,2,¦³,µL,1900000,27295,,0.0,0,,RPQOMLKMLHMFFAB27CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF°Ï®¶¿³¸ô296«Ñ21§Ë1~30¸¹,74.0,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í¤u¥Î,¥[±j¿j³y,0741003,128.01,6,2,4,¦³,µL,7700000,60152,,0.0,0,,RPSPMLPJMHMFFAB87CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¬ü¼wµó347«Ñ1~30¸¹,21.28,¦í,,,1060214,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0680327,53.4,3,2,2,¦³,µL,3000000,56180,,0.0,0,,RPXPMLLLLHMFFBB18CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤EÀsµó31~60¸¹,23.04,¦í,,,1060202,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0811015,155.60999999999999,3,1,2,¦³,¦³,5000000,32132,©Y¹D¥­­±,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPXNMLLLLHMFFBB97CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï´º©Mµó331~360¸¹,30.19,¦í,,,1060220,¤g¦a1«Øª«1¨®¦ì2,¤E¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040205,173.84,3,2,2,¦³,¦³,8880000,51081,©Y¹D¥­­±,45.22,0,,RPVPMLLLLHMFFBB97CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¿B¤ô«Ñ1~30¸¹,942.54,¦í,,,1060205,¤g¦a18«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840623,605.37,7,4,7,¦³,µL,25800000,42619,,0.0,0,,RPSNMLMLLHMFFBB57CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¤å©÷ªF¤@µó1~30¸¹,6.42,¦í,,,1060303,¤g¦a1«Øª«2¨®¦ì0,¤T¼h,¤C¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0800701,36.019999999999996,1,1,1,¦³,¦³,1560000,43309,,0.0,0,,RPOPMLMLLHMFFBB37CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï©÷¥­¸ô¤G¬q4«Ñ91~120¸¹,70.0,¦í,,,1060303,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1020426,205.1,4,2,4,¦³,µL,21000000,102389,,0.0,0,,RPXPMLMLLHMFFBB28CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤å¤ß¸ô¥|¬q271~300¸¹,10.29,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤G¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020725,113.21000000000001,2,2,2,¦³,¦³,8000000,70665,©Y¹D¾÷±ñ,13.62,0,,RPVOMLOLLHMFFBB18CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°ÏµØ¤¤µó81«Ñ1~30¸¹,21.65,¦í,,,1060117,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050617,75.15,2,1,1,¦³,µL,6800000,90486,¤É­°¾÷±ñ,0.0,0,«H°U°]²£¶R½æ¡C¥»¥ó«´¬ù«Y¶R½æÂù¤è¦Û¦æÃ±­q¡A¥N²z¤H¶È¥N²z¥Ó³ø¡Cªþ¦³¹q±è,RPXOMLOLLHMFFBB38CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°ÏµØ¤¤µó81«Ñ1~30¸¹,21.65,¦í,,,1060117,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050617,75.21000000000001,2,1,1,¦³,µL,6800000,90414,¤É­°¾÷±ñ,0.0,0,«H°U°]²£¶R½æ¡C¥»¥ó«´¬ù«Y¶R½æÂù¤è¦Û¦æÃ±­q¡A¥N²z¤H¶È¥N²z¥Ó³ø¡Cªþ¦³¹q±è,SPXOMLOLLHMFFBB48CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°Ï¤Ó­ì¸ô¤T¬q61~90¸¹,26.32,¦í,,,1060204,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850206,168.66000000000003,3,2,2,¦³,¦³,7500000,44468,©Y¹D¾÷±ñ,0.0,0,¥»®×¦@µn°O2¤H¡C§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPPPMLOLLHMFFBB67CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°Ï¥Ã¿³µó80«Ñ1~30¸¹,16.67,¦í,,,1060227,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850214,143.68,3,2,2,¦³,¦³,7400000,51503,©Y¹D¾÷±ñ,0.0,600000,,RPUOMLRLLHMFFBB38CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°Ï¤å©÷ªF¤Gµó116«Ñ1~30¸¹,21.82,¦í,,,1060226,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0890216,157.44,3,2,2,¦³,¦³,9200000,60539,©Y¹D¥­­±,21.99,1000000,,RPWOMLRLLHMFFBB58CA
