¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
«eª÷°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eª÷°Ï¦Û±j¤G¸ô151~180¸¹,20.78,°Ó,,,1060221,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,¤Q¤G¼h,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0800412,260.43,0,0,0,µL,¦³,9600000,36862,,0.0,0,,RPXNMLLLLHMFFAE18CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³N«n¤T¸ô211~240¸¹,29.53,¦í,,,1060310,¤g¦a1«Øª«1¨®¦ì2,¤Q¤»¼h,¤G¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0950221,299.62,5,2,2,¦³,¦³,18800000,62746,©Y¹D¥­­±,32.44,0,,RPUNMLMLLHMFFAE97CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³NªF¤­¸ô91~120¸¹,35.3,°Ó,,,1060309,¤g¦a2«Øª«1¨®¦ì2,¤Q¤­¼h,¤Q¤K¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030403,360.2,4,2,3,¦³,¦³,27780000,77124,©Y¹D¥­­±,66.74,0,,RPQNMLNLLHMFFAE67CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï¤º­í¸ô271~300¸¹,20.37,¦í,,,1060223,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830205,128.81,4,2,2,¦³,¦³,2630000,20418,,0.0,0,,RPQOMLRKLHMFFLE56CA
ªü½¬°Ï,¤g¦a,±[¤l³»¬q2941~2970¦a¸¹,7658.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1051226,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,12252800,1600,,0.0,0,¿Ë¤Í¶¡¤§¥æ©ö¡C,RPQNMLMKMHMFFJE48CA
´ò¤º°Ï,¤g¦a,¤j´ò¬q2101~2130¦a¸¹,12.0,¹A,,,1060307,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,69000,5750,,0.0,0,"¦]¥e¥Î¾F¦a,¤À³Î¥X°â",RPTNMLMKMHMFFJE78CA
¸ô¦Ë°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¸ô¦Ë°Ï´_¿³¸ô1«Ñ32§Ë1~30¸¹,322.23,¤u,,,1060110,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¤@¼h,¼t¿ì,¤u·~¥Î,¿û³y,0850607,202.4,0,0,0,¦³,µL,4700000,23221,,0.0,0,¥»¶R½æ®×¥ó«YÄÝ¤G¿Ëµ¥¶¡¯S®í¥æ©ö¡A¨ä¥æ©ö»ù®æ¥i¯à²§©ó¥«³õ¥¿±`¥æ©ö»ù®æ¡C,RPQNMLNKMHMFFJE58CA
´ò¤º°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«´ò¤º°Ïªø¹Ø¸ô65«Ñ2§Ë1~30¸¹,106.81,¦í,,,1060307,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0970429,250.75,6,1,7,¦³,µL,6100000,24327,,0.0,0,,RPQNMLLKMHMFFJE38CA
´ò¤º°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«´ò¤º°Ï«O¥Í¸ô271~300¸¹,7.53,¦í,,,1060306,¤g¦a3«Øª«1¨®¦ì0,¤­¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831006,50.95,2,1,1,¦³,µL,1280000,25123,,0.0,0,,RPPNMLKMLHMFFJE28CA
´ò¤º°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«´ò¤º°Ï¤¤¤s¸ô¤@¬q301«Ñ62§Ë1~30¸¹,20.65,¦í,,,1060306,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840321,124.22999999999999,3,2,2,¦³,¦³,2400000,19319,¤É­°¥­­±,0.0,0,,RPOOMLLLLHMFFJE28CA
¸ô¦Ë°Ï,¤g¦a,¥ß¼w¬q1231~1260¦a¸¹,6.14,¦í,,,1060308,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,148000,24104,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPWNMLRKLHMFFJE86CA
´ò¤º°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«´ò¤º°ÏªF¤è¸ô1~30¸¹,13.32,¦í,,,1060215,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821215,95.03,3,2,2,¦³,µL,2500000,26307,,0.0,0,,RPPNMLKLLHMFFJE18CA
ªü½¬°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ªü½¬°Ï¤¤¤s¸ô121~150¸¹,77.4,¦í,,,1060218,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0821029,227.32,6,2,7,¦³,µL,7900000,34753,,0.0,0,,RPQNMLKLLHMFFJE28CA
¥Ð¼d°Ï,¤g¦a,ª¯ºr®ô¬q301~330¦a¸¹,104.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1060304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2000000,19231,,0.0,0,¤W¦³¥¼¿ì«O¦s«Øª«¤A´É¡C,RPRNMLKLLHMFFJE38CA
¤jªÀ°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤jªÀ°Ï¦Û¥Ñ¸ô181~210¸¹,20.32,¦í,,,1060224,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0851228,120.98,3,2,2,¦³,¦³,3020000,24963,©Y¹D¥­­±,0.0,0,,RPQNMLMKMHMFFIE38CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¤¯¶¯¸ô151~180¸¹,90.99,¦í,,,1060126,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0710103,114.0,4,2,3,¦³,µL,13000000,114035,,0.0,0,,RPWNMLQJMHMFFIE66CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¥Ã·s¤»µó15«Ñ1~30¸¹,69.08,¦í,,,1060216,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0950112,153.57,5,2,3,¦³,µL,7700000,50140,,0.0,0,,RPSOMLTLLHMFFIE76CA
¤¯ªZ°Ï,¤g¦a,¼á²M¬q31~60¦a¸¹,1254.0,¦í,,,1051223,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,98620000,78644,,0.0,0,,RPPOMLPJMHMFFIE58CA
¤jªÀ°Ï,¤g¦a,Æ[­µ¤s¬q1~30¦a¸¹,132.43,¨ä¥L,,,1060301,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,536800,4053,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPQOMLRLLHMFFIE98CA
¤jªÀ°Ï,¤g¦a,Æ[­µ¤s¬q31~60¦a¸¹,66.22,¨ä¥L,,,1060302,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,268400,4053,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPROMLRLLHMFFIE09CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¦W¤s¤»µó12«Ñ1~30¸¹,100.96,¦í,,,1060125,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0970611,214.79,6,2,5,¦³,µL,11400000,53075,,0.0,0,,RPPNMLPLLHMFFIE58CA
¤jªÀ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤jªÀ°Ï¸Uª÷¸ô319«Ñ1~30¸¹,132.84,¦í,,,1060214,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041125,210.13,5,2,5,¦³,µL,13280000,63199,,0.0,0,,RPTNMLRLLHMFFIE56CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¨ª²»µó31~60¸¹,130.96,¦í,,,1051231,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0911008,180.21,5,2,4,¦³,µL,5094560,28270,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPTNMLMLLHMFFIE68CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¼á¦X¤Tµó50«Ñ1~30¸¹,98.68,¦í,,,1060310,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨Ï¥Î°õ·Ó,¿ûµ¬²V¾®¤g³y,0880408,272.74,3,2,3,¦³,µL,8500000,31165,,0.0,0,,RPRNMLKLLHMFFIE28CA
³¾ªQ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«³¾ªQ°Ï¤å«e¸ô«n«Ñ1§Ë1~30¸¹,114.0,¦í,,,1060307,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0631106,104.42,3,2,2,¦³,µL,6000000,57460,,0.0,0,,RPPNMLTKLHMFFIE88CA
ºX¤s°Ï,¤g¦a,¤T©M¬q91~120¦a¸¹,2839.2,¹A,,,1060301,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7620000,2684,,0.0,0,¿Ë¤Í¶¡ªº¶R½æ¤Î­É¶UÃö«Y,RPPNMLMLLHMFFHE18CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¥Ð¤¤¥¡¸ô121~150¸¹,101.65,¦í,,,1060103,¤g¦a5«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0931217,193.3,4,2,3,¦³,µL,12850000,66477,,0.0,0,¦³¼W«Ø,RPXRMLLKMHMFFGE56CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°ÏªQ¬fµó31~60¸¹,78.0,¦í,,,1060220,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0761114,137.72,4,1,2,¦³,µL,3000000,21783,,0.0,0,,RPQOMLLLLHMFFCE87DA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï«Ø°ê¤@¸ô72«Ñ1~30¸¹,161.25,¦í,,,1060301,¤g¦a2«Øª«2¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0680908,333.82,7,2,5,¦³,µL,9960000,29836,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPXNMLKLLHMFFBE28DA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï©ú¸Û¤T¸ô451~480¸¹,9.88,°Ó,,,1060303,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0950626,100.92999999999999,3,2,1,¦³,¦³,6000000,59447,,0.0,0,,RPQOMLLLLHMFFAE67DA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï¤¯¼w¸ô1~30¸¹,103.26,¦í,,,1060222,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031016,224.99,4,2,4,¦³,µL,10500000,46669,,0.0,0,,RPVNMLQJMHMFFLE86CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï¤¯¼w¸ô1~30¸¹,103.0,¦í,,,1060222,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031016,229.14,4,2,4,¦³,µL,10500000,45824,,0.0,0,,RPXNMLQJMHMFFLE07CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï·s­í¸ô163«Ñ1~30¸¹,68.85,¦í,,,1060206,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0831228,177.09,4,2,3,¦³,µL,2500000,14117,,0.0,0,,RPTNMLMKMHMFFLE98CA
ªL¶é°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ªL¶é°Ï¤ý¤½¸ô151~180¸¹,81.0,¦í,,,1060307,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0720918,151.71,4,2,3,¦³,µL,4500000,29662,,0.0,0,,RPQNMLLLLHMFFLE58CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï¯Î¶é¸ô61~90¸¹,97.65,¦í,,,1060211,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050713,184.26,4,2,3,¦³,µL,8100000,43960,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPQNMLSLLHMFFLE66CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï¤j´¼µó71«Ñ1~30¸¹,70.54,¦í,,,1060307,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050623,209.16,5,2,4,¦³,µL,10000000,47810,,0.0,0,,RPSNMLSLLHMFFLE86CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï¤j´¼µó71«Ñ1~30¸¹,69.86,¦í,,,1060307,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050623,206.88,5,2,4,¦³,µL,10800000,52204,,0.0,0,,RPUNMLSLLHMFFLE07CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï¯Î¶é¸ô61~90¸¹,106.88,¦í,,,1060211,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050713,192.36,4,2,3,¦³,µL,9100000,47307,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPSNMLTLLHMFFLE96CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï¯Î¶é¸ô61~90¸¹,111.68,¦í,,,1060211,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050713,197.52,4,2,3,¦³,µL,9300000,47084,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPTNMLTLLHMFFLE07CA
­XÛ_°Ï,¤g¦a,±Tº|¬q571~600¦a¸¹,133.0,¦í,,,1060310,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1800000,13534,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPPNMLMKMHMFFJE48DA
´ò¤º°Ï,¤g¦a,ªø¹Ø¬q241~270¦a¸¹,52.38,¦í,,,1060209,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1300000,24819,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPPNMLNLLHMFFJE58DA
ªü½¬°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ªü½¬°Ï«n½¬¨½8¾F©¾§µ¸ô147«Ñ1~30¸¹,122.15,¦í,,,1060309,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0660913,118.48,3,2,2,¦³,µL,5000000,42201,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPUNMLRKLHMFFJE76DA
©£¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«©£¤s°Ï¦Ë³òªFµó30«Ñ1~30¸¹,39.33,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0720207,31.12,3,1,3,¦³,µL,1100000,35347,,0.0,0,¿Ë¤Í¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPTNMLKLLHMFFFE28DA
»ñ¤s°Ï,¤g¦a,¤å­^¬q1681~1710¦a¸¹,462.97,¨ä¥L,,,1060309,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2400000,5184,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPVOMLRKLHMFFGE66DA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï³»ÉÜ¸ô156«Ñ1~30¸¹,104.77,¦í,,,1060220,¤g¦a1«Øª«1¨®¦ì1,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0990331,249.09,5,1,4,¦³,µL,5500000,22080,¤@¼Ó¥­­±,0.0,0,,RPUNMLLLLHMFFGE58DA
©£¤s°Ï,¤g¦a,¤j¤¯¬q2401~2430¦a¸¹,2.0,¦í,,,1060302,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,217000,108500,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPQNMLLKMHMFFFE08DA
¾ôÀY°Ï,¤g¦a,µ§¨q¬q841~870¦a¸¹,26.44,¦í,,,1060310,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,20000,756,,0.0,0,¿Ë¤Í¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPUNMLLLLHMFFFE48DA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¥[§»¸ô117«Ñ1~30¸¹,12.44,¦í,,,1060308,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0941130,107.36,2,1,1,¦³,¦³,4880000,45455,©Y¹D¥­­±,0.0,0,,RPWNMLLLLHMFFEE58DA
­XÛ_°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­XÛ_°Ï«Ø¤¤µó61~90¸¹,9.26,¦í,,,1060307,¤g¦a3«Øª«1¨®¦ì0,¤G¼h,¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0841230,88.38,2,2,1,¦³,µL,1200000,13578,,0.0,0,,RPQOMLLLLHMFFJE58DA
§üªL°Ï,¤g¦a,§üªL¬q511~540¦a¸¹,1136.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1060301,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1050000,924,,0.0,0,,RPRNMLKLLHMFFHE28DA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï¤¤¥¿¤T¸ô31~60¸¹,338.5,°Ó,,,1060306,¤g¦a3«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,,¥[±j¿j³y,0491205,69.86,2,1,2,¦³,µL,33000000,472373,,0.0,0,,RPPNMLQKLHMFFBE18CD
¬ü¿@°Ï,¤g¦a,¬ü¤¤¬q1~30¦a¸¹,4.69,¦í,,,1060306,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,122597,26140,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPPNMLOKMHMFFKE78DA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï¤j¦Pµó361~390¸¹,15.21,¦í,,,1060219,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850430,94.68,3,2,2,¦³,¦³,1820000,19223,,0.0,0,,RPVNMLRLLHMFFLE07CA
ªL¶é°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ªL¶é°ÏªL®a¸ô151~180¸¹,64.6,¦í,,,1060308,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0810115,154.98,5,3,4,¦³,µL,3600000,23229,,0.0,0,,RPTNMLLLLHMFFLE88CA
ªL¶é°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ªL¶é°Ï¤ý¤½¤@¸ô208«Ñ1~30¸¹,107.0,¦í,,,1060221,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0960120,209.4,6,2,3,¦³,µL,7100000,33906,,0.0,0,,RPVNMLMLLHMFFLE56CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï¤º§|¸ô151~180¸¹,9.04,¦í,,,1060302,¤g¦a1«Øª«1¨®¦ì0,¤Q¤T¼h,¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870225,97.79,3,2,2,¦³,¦³,1600000,16362,,0.0,0,,RPVNMLOLLHMFFLE76CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï¥Ã¦Nµó15«Ñ1~30¸¹,100.49,¦í,,,1060207,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051114,270.93,5,2,4,¦³,µL,13500000,49828,,0.0,0,,RPPNMLRLLHMFFLE09CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï¥Á©Mµó23«Ñ1~30¸¹,95.0,¦í,,,1060227,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0771212,177.94,3,2,2,¦³,µL,5920000,33270,,0.0,0,¦³¼W«Ø,RPQNMLMKMHMFFLE68CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï»ñªL¤T¸ô31~60¸¹,97.77,¦í,,,1060221,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040208,309.4,5,2,3,¦³,µL,16360000,52877,,0.0,0,,RPPNMLPJMHMFFLE78CA
